"Gene_ID","Gene_Symbol","SRR9943833","SRR9943834","SRR9943835","SRR9943836","SRR9943837","SRR9943838","SRR28475464","SRR28475465","SRR28475466","SRR28475467","SRR28475468","SRR28475469"
"ENSOMYG00000046627","",5.656592,4.472678,6.636447,6.065229,5.611988,3.92759,1.663162,1.415366,2.612343,1.600755,0.987297,2.007868
"ENSOMYG00000046635","rpl39",682.900024,651.288391,637.308716,474.750732,545.411621,449.357971,402.723175,453.178253,741.130432,649.707275,536.307251,588.769592
"ENSOMYG00000046636","si:ch1073-224n8.1",7.803113,18.527977,15.233067,17.279764,16.330669,16.740009,2.705511,2.25326,3.783761,1.858225,1.972655,2.027766
"ENSOMYG00000046640","",11.522223,10.366667,7.311111,4.588889,6.233333,15.266666,2.4,0,0,0,0,0
"ENSOMYG00000046641","",8.515254,9.775847,7.291102,22.158897,30.071186,25.702967,6.507204,5.279237,8.512288,1.277119,2.013559,1.699153
"ENSOMYG00000046642","",20.10215,21.100807,15.623654,12.760753,17.346775,42.654572,70.236557,68.009415,92.907257,25.670698,32.587364,38.799732
"ENSOMYG00000046658","",4.025568,2.054552,1.395535,1.062713,0.585424,1.851408,0.015945,0,0,0.113895,0,0
"ENSOMYG00000046660","",0.027786,3.275217,0.012323,0.327887,1.183797,3.941214,0.036878,0.05477,0,1.219535,1.209128,0.87476
"ENSOMYG00000046661","",1.636944,1.107567,0.811451,1.199677,1.135263,0.864216,0.052818,0,0,0.044364,0.190982,0.074396
"ENSOMYG00000046663","",0.405359,22.02121,25.833216,1.813958,1.232189,1.649639,0,0,0.02381,0.019841,0,0
"ENSOMYG00000046665","",2.310819,0.014614,3.166306,0,0.877961,0.865157,0,0,0,0,0,0
"ENSOMYG00000046666","",18.222469,16.611364,11.642344,18.070913,20.35166,10.072467,0.718175,0.949397,3.961918,0.788757,0.561303,0.726838
"ENSOMYG00000046668","zgc:163098",0.901924,0.73001,0.622115,0,0,0,0.310752,0,0.0295,0,0,0
"ENSOMYG00000046671","",2.331831,2.809639,3.252774,1.672254,0.433238,0.414584,0.079404,0.128641,0.953883,0.752774,0.822469,0.296117
"ENSOMYG00000046676","",11.194956,118.276123,11.450469,118.20285,8.232649,135.520004,54.191174,59.299427,10.212502,60.055767,54.434025,48.817169
"ENSOMYG00000046682","il13ra2b",198.166672,269.702362,222.728226,136.44014,92.81591,165.783585,70.080101,71.460373,121.373245,123.751266,120.611015,115.499718
"ENSOMYG00000046684","",18.242569,12.469505,22.23567,14.961127,0.534115,17.217079,0,0,0,0,3.572483,0
"ENSOMYG00000046687","",30.232336,39.294472,52.493607,12.103325,12.145962,53.469254,7.391379,6.732457,8.766365,7.6188,4.92842,5.458097
"ENSOMYG00000046691","",6.45975,14.655337,2.196184,3.106738,1.16935,3.774597,0.179487,0.67263,0.813953,0.16935,0,0
"ENSOMYG00000046704","orc6",15.516847,18.997305,13.663747,13.785041,13.214959,7.032008,13.044475,12.007412,16.105122,14.12062,14.328167,9.845014
"ENSOMYG00000046709","uba52",0.171914,2.689454,250.775635,2.528299,1.123278,1.48799,0,0,0,0,0,128.127579
"ENSOMYG00000046710","vps35",0.223342,1.177139,0,2.140743,0.179308,0.155662,0.407877,0.455306,0.452572,0.20397,0.326444,0.27971
"ENSOMYG00000046713","",1.959346,2.307159,2.568789,3.444527,3.286942,3.670521,0.110935,0.338871,0.381845,0.15418,0.188113,0.111962
"ENSOMYG00000046715","",0.253597,0.76259,0.489209,0.888489,0.379496,0.494604,0,0.402878,0.971223,0,0,0
"ENSOMYG00000046719","",1.354331,7.54462,2.721785,7.902887,14.577428,8.591864,0,0.855643,0,1.095801,0,0.486877
"ENSOMYG00000046721","",0.289607,0.798112,0.261534,0.433335,0.137958,0.225466,0.200372,0.125606,0.109496,0.161733,0,0.167598
"ENSOMYG00000046722","b4galt4",5.364252,10.14218,7.275558,6.475288,3.362221,8.407583,1.321598,2.366283,6.129316,6.601896,5.739336,4.668246
"ENSOMYG00000046728","",11.643771,19.947685,19.247416,10.103889,8.597981,13.825948,4.101428,3.164697,5.124815,3.770064,4.116445,3.873954
"ENSOMYG00000046729","zgc:174904",1105.332397,1458.851196,992.218079,1473.356323,917.892761,1852.162476,890.117188,879.64093,1264.500122,565.981689,637.653015,604.993652
"ENSOMYG00000046730","zbtb20",59.035851,56.540462,62.385746,65.596649,58.303146,94.753456,6.338365,7.069182,9.267924,4.332495,3.502306,3.533753
"ENSOMYG00000046732","",0.611222,1.253249,0.956063,0.673586,0.864629,0.932258,0.18701,0.031669,0.031562,0.031347,0.074987,0.016103
"ENSOMYG00000046735","",7.012111,13.495551,11.20304,13.484552,11.73171,9.416461,5.580079,3.827484,6.012852,1.336134,2.40781,3.014582
"ENSOMYG00000046737","si:ch211-264f5.6",3.021318,4.46657,5.953488,5.676528,2.387112,6.816861,0.384205,0.695252,0.70688,0.167151,0.323159,0.295543
"ENSOMYG00000046742","",72.340988,55.925735,119.090416,24.294218,11.628118,27.59127,16.023809,16.016157,26.144842,21.409864,17.914967,15.636338
"ENSOMYG00000046748","",0,2.785775,12.645811,1.797055,0,2.050894,0,0,0.075738,0,0,0.214164
"ENSOMYG00000046750","",28.090628,30.17153,36.487179,24.448717,28.8855,29.68833,9.895667,12.468612,14.629532,8.195845,9.544209,6.456234
"ENSOMYG00000046757","bace2",2.452707,4.499674,3.56621,7.454012,3.285714,2.148728,1.85649,1.825179,1.041748,2.85062,2.267449,1.393999
"ENSOMYG00000046759","CDC23",1.237558,3.694972,5.181802,2.962032,0.621857,0,0.685993,0.950231,0.44864,2.443304,2.591072,2.30785
"ENSOMYG00000046767","gpn3",16.24975,21.035034,21.263264,14.242242,11.064064,11.114614,12.838338,12.234234,13.349349,16.634634,10.265265,11.065065
"ENSOMYG00000046773","arpc3",147.012482,190.853928,185.64357,137.319397,106.97628,188.709106,115.85643,114.1623,179.141693,190.978775,139.046188,147.983765
"ENSOMYG00000046774","KIF20A",0.230657,0.778586,0.95657,0,0,0,0.274675,0.184093,0.956116,1.974536,0.986569,2.458641
"ENSOMYG00000046776","",4.594182,7.026134,12.488512,4.297006,1.759862,2.582355,30.796684,27.385736,41.226791,5.391196,3.698719,3.674894
"ENSOMYG00000046778","",1.667641,1.861598,4.3356,10.181937,1.532164,1.462308,51.428284,58.420109,69.414185,0.759425,1.750975,1.345679
"ENSOMYG00000046779","ube2g1b",35.125,26.083334,30.479731,39.304054,44.240429,37.999435,27.011261,27.371622,29.795046,10.820946,12.710586,11.518018
"ENSOMYG00000046781","si:ch211-167b20.8",3.581655,5.187262,6.471693,2.041644,1.441481,2.568046,0.666032,0.57104,1.002177,1.06233,1.247414,1.514426
"ENSOMYG00000046784","",5.976874,0.986529,1.002169,1.658706,0.675448,0.498001,0,0,0.727811,0.827416,0,0.20948
"ENSOMYG00000046786","suv39h1b",0,0,2.434389,0,0,0,0,0.18746,1.229476,0.49903,0.643827,1.21267
"ENSOMYG00000046787","pgpep1",10.605505,14.909786,10.568808,17.067278,9.850153,12.018349,15.096331,3.159021,8.541285,4.96789,5.617737,3.553517
"ENSOMYG00000046794","jund",10.665563,20.493378,15.591613,30.60265,22.790287,27.271523,0.739514,2.972406,0.589404,0.809051,2.405077,3.761589
"ENSOMYG00000046795","rab3aa",1.887879,5.056061,0.760606,2.528788,0,2.477273,0,0,0,0,0,0
"ENSOMYG00000046796","polr2m",1.385704,1.859165,2.905874,21.996462,20.815287,32.559803,6.974522,10.972399,10.797594,0.435952,0,0.399151
"ENSOMYG00000046797","mdkb",62.733475,164.292755,138.23085,9.594963,24.094439,71.314796,5.525708,6.764953,13.481637,28.974817,29.66107,28.09024
"ENSOMYG00000046799","",40.547897,57.621494,65.523949,27.414721,51.934578,40.991821,57.644863,75.514015,102.59346,84.307831,82.275116,86.916473
"ENSOMYG00000046800","myzap",4.664202,2.947628,2.279113,4.926679,1.916821,4.828712,1.765249,0.314849,0.831177,1.109057,0,0.28281
"ENSOMYG00000046802","",11.004512,11.901129,31.441551,48.671417,28.028431,15.642927,18.192322,24.684992,20.47146,22.970554,11.871577,22.56653
"ENSOMYG00000046803","COL9A3",1.830996,2.894834,5.743727,4.935424,2.484502,3.747048,4.336531,1.447601,3.626937,2.189299,1.688561,3.040959
"ENSOMYG00000046804","",0.573656,0.410758,0.356511,0,2.115273,0.913303,0,0,1.165983,0.579783,1.229374,0.94463
"ENSOMYG00000046805","NKRF",0.085537,1.332745,1.427612,0.191112,1.331733,1.100988,0.160282,0,0.12476,0,0,0
"ENSOMYG00000046806","",4.09059,10.153711,4.110462,4.676797,8.838106,1.269433,0.423144,0.680888,0.719462,0.324372,0.540035,0.623027
"ENSOMYG00000046807","",19.063574,16.01198,12.934313,37.466732,22.27844,33.725933,1.018306,1.101125,2.57761,1.061943,1.110587,0.209382
"ENSOMYG00000046809","UBE2A",0.074813,0.076718,0.111636,0,0.100822,0.027403,0,0,0,0,0.061259,0
"ENSOMYG00000046810","si:dkey-103g5.3",0.68891,0,0,0.861738,2.024484,1.540086,0,0.336534,0.208353,0,0,0.288046
"ENSOMYG00000046811","",2.610328,1.077845,0.407186,2.285706,0.020326,0.341688,0,0.722747,10.363389,11.114844,0.894898,1.126899
"ENSOMYG00000046814","",3.116432,3.293427,3.480282,4.522066,0,6.311737,0,0.140376,0,0.346948,0,0.773239
"ENSOMYG00000046815","elf1",0.932885,4.919987,15.557254,2.094951,0,2.581476,0.10732,0,0.915711,0,0,0
"ENSOMYG00000046819","PLEKHF1",0.351474,0,0,0.564626,0.696145,1.126984,0.680272,0,0,0,0,0
"ENSOMYG00000046823","",8.46656,13.462314,13.055202,15.218153,13.680467,11.58121,5.650743,3.842887,4.049363,1.503185,1.127388,2.055732
"ENSOMYG00000046828","",0.482148,1.118212,0.294783,0.730842,0.265945,0.443947,0,0.03855,0.117595,0,0,0.169761
"ENSOMYG00000046834","laynb",19.881983,28.435585,15.150901,31.163513,27.649549,76.312164,14.66937,18.923424,30.777927,13.695496,16.080181,14.957658
"ENSOMYG00000046835","mat2aa",17.717892,23.260578,10.538233,40.445065,71.10022,116.076469,5.64588,6.896808,9.558278,3.521158,1.100965,3.759465
"ENSOMYG00000046836","zgc:162608",33.186241,7.604446,12.576343,171.308731,42.920303,192.286072,86.683716,86.489098,104.196312,11.769296,10.83557,8.376678
"ENSOMYG00000046837","zgc:162297",0.082253,0,0,0.824068,0.449324,1.836091,0.12778,0,0.920056,0,0,0
"ENSOMYG00000046838","",66.196297,121.76667,66.259262,56.155556,21.459259,39.614815,25.537037,31.325926,38.711113,66.959259,59.625927,68.437035
"ENSOMYG00000046840","ifi30a",17.427988,15.712339,16.195797,17.026859,2.778513,9.543792,3.73297,6.364733,8.870767,8.052549,7.584663,6.469638
"ENSOMYG00000046841","pdlim2",9.59361,12.424601,17.046326,7.374441,1.904153,4.230032,1.079872,2.481789,2.482428,12.344409,9.904154,9.830991
"ENSOMYG00000046844","si:ch211-260e23.9",8.567259,6.392815,6.38554,17.708435,38.545944,74.763512,16.156681,13.240247,13.698105,12.036791,17.99361,13.344337
"ENSOMYG00000046845","sorbs3",3.483316,5.616532,3.956774,3.781345,0.691355,0.776289,0.4818,0.987867,0.478008,1.906218,0.442366,0.803589
"ENSOMYG00000046849","",0.566081,0.70741,0.458365,2.053476,1.367456,0,3.074102,3.714286,2.570665,0,0,0
"ENSOMYG00000046854","nkx6.3",5.022486,0,6.308557,3.283573,6.289194,0,0,0.185509,0.341661,0,0,0
"ENSOMYG00000046861","inpp5l",89.071312,95.325806,78.076004,91.29586,137.653183,168.509811,21.978416,17.918089,25.653332,14.606565,16.318121,16.02788
"ENSOMYG00000046865","",1.128344,0.560014,0.765004,1.467462,0,0.624729,0,0,0.185828,0.784165,0.523861,0.451916
"ENSOMYG00000046866","",40.523811,62.468071,43.12846,40.55814,27.780731,48.860466,30.09247,33.895901,37.421928,12.430786,11.633998,9.06866
"ENSOMYG00000046869","",0,0.983432,0.95858,2.256805,0.178698,0,0.211834,0,0,0,0.610651,0
"ENSOMYG00000046870","",7.946865,10.90429,7.529373,8.261056,5.165017,8.060726,4.810891,4.115181,6.347855,4.99736,4.069637,7.146534
"ENSOMYG00000046873","",0,0.151744,0.18905,0,0.063052,0.144179,0.02438,0,0,0,0,0
"ENSOMYG00000046874","slc35e4",0.022715,0,0,0,23.835331,0.194644,0,0.013579,0.833145,0,0.102292,0
"ENSOMYG00000046875","",4.525918,7.36825,3.895248,4.144168,2.12743,5.434665,4.547786,6.535637,7.25702,4.727052,3.818035,4.347462
"ENSOMYG00000046876","",154.837143,190.292572,165.026108,201.271606,165.919891,16.516918,106.396561,111.7164,159.330551,4.808156,4.480674,6.104171
"ENSOMYG00000046878","osbp2a",0,15.709968,0.291904,17.015463,0.035667,0.684448,1.110345,0.30888,0.373238,0.157927,0,0.249581
"ENSOMYG00000046881","",0.240964,2.048193,4,11.445783,0.120482,5,0,0,0,0,0,0
"ENSOMYG00000046890","PWWP2B",18.233629,18.410686,14.360398,17.601887,18.325825,19.715034,4.876899,5.924568,7.008905,3.889471,5.445259,2.893661
"ENSOMYG00000046892","",1.467714,5.719023,2.95288,2.839442,7.593368,8.04712,0,3.012216,3.078534,0,0.958115,0
"ENSOMYG00000046895","RFX7",5.691746,9.330028,7.020292,5.104195,2.204286,3.788418,0.95098,0.392385,1.588463,0.680119,0.628591,1.380529
"ENSOMYG00000046900","",1.961151,2.131854,1.999385,1.118492,0.305895,1.187755,0.067373,0.289595,0.529747,0.464004,0.173866,0
"ENSOMYG00000046901","",105.727852,155.074814,119.966545,2.909671,2.037813,121.563545,2.803469,1.382062,2.936301,4.417898,3.293216,4.006906
"ENSOMYG00000046902","fbxo5",0.914559,2.866295,3.419551,3.438864,1.385601,2.111765,0.747799,1.004208,1.936403,3.229629,1.078798,2.314861
"ENSOMYG00000046907","mtrf1l",3.024187,7.384265,6.435472,4.441354,6.686869,8.68361,9.106203,7.29469,15.561876,6.371318,4.241807,6.216736
"ENSOMYG00000046910","",0.680556,1.618056,0,1.912326,1.578125,0.260417,25.21875,25.659721,33.850693,0,0.134549,0
"ENSOMYG00000046913","",0,4,2,0.629032,0.774194,0.66129,0,0,0,0,0,0
"ENSOMYG00000046916","ccdc80",8.313992,11.336226,15.479153,8.289227,5.054592,8.522415,5.121837,3.951193,5.593276,2.894794,5.149674,4.217281
"ENSOMYG00000046917","sh3bgr",17.325333,35.946667,16.191999,17.189333,16.717333,10.613334,0,0,1.106667,6.805333,3.069333,3.176
"ENSOMYG00000046918","slc35a5",22.342018,22.126064,1.324844,26.003611,25.115141,33.981514,18.161469,2.000323,32.189453,13.010589,12.249681,10.282813
"ENSOMYG00000046929","umps",10.989785,12.853764,12.130108,22.706451,28.419893,13.725268,9.587097,8.534409,12.583333,8.966666,7.69086,11.439785
"ENSOMYG00000046933","",39.962013,29.045822,51.913582,9.855176,7.935422,21.925451,4.138176,4.39886,3.241215,29.750237,29.387939,30.387701
"ENSOMYG00000046954","PYGO1",10.381598,20.120665,16.104073,19.320137,8.156863,17.177979,7.117647,7.96003,8.762067,3.78733,3.556561,1.446455
"ENSOMYG00000046955","DNAAF4",3.609501,5.144123,3.263285,4.991949,4.922705,2.981482,8.784219,6.13285,8.418679,3.147343,1.880837,1.169887
"ENSOMYG00000046959","",9.869566,18.892756,3.915942,7.318841,8.031884,10.414493,5.947826,6.127536,12.927536,7.762319,10.428986,4.82029
"ENSOMYG00000046963","oafa",91.781296,79.11779,85.824539,133.156113,112.11779,143.835449,60.411743,54.127285,71.16983,21.101265,22.97398,25.559774
"ENSOMYG00000046971","RAB27A",30.154867,42.272861,30.870207,21.895281,23.663717,28.225664,18.300884,12.735989,29.131268,16.078909,27.219765,16.364307
"ENSOMYG00000046972","RSL24D1",135.643143,168.256653,129.770966,213.282211,248.173828,264.445801,330.172791,292.700409,419.926392,335.535797,347.949127,351.347656
"ENSOMYG00000046982","",2.754794,2.391677,1.712362,2.601795,2.390453,1.385965,2.19747,3.73113,1.701754,1.20563,1.089759,1.76377
"ENSOMYG00000046983","rgcc",0,0,0,0,0.862841,10.193233,0,0.418101,0,0.348646,0,0.219127
"ENSOMYG00000046984","",2.979964,6.953552,3.939891,6.081967,2.520947,4.557377,1.960838,4.197632,4.856102,2.160291,1.183971,2.252277
"ENSOMYG00000046987","",3.382857,5.091429,3.015714,4.958095,4.745714,5.584762,0.812381,1.97619,2.254286,0,2.470476,1.347619
"ENSOMYG00000046988","",3.232472,3.068881,1.223862,1.596556,1.107011,0.919434,0.633456,0.669127,2.765068,2.306273,0.638376,2.104551
"ENSOMYG00000046994","",8.815394,15.652968,9.714286,17.608284,19.427269,16.596869,22.052837,21.577299,27.497717,8.062622,7.665362,8.273973
"ENSOMYG00000046995","sdhdb",61.324947,59.968552,88.427673,50.027252,72.813416,53.07547,38.262054,37.92453,59.071278,54.412998,103.2369,72.213837
"ENSOMYG00000046996","",0.089048,0.479361,0.381272,0.167075,0.059016,0.34418,0,0,0,0.04362,0,0
"ENSOMYG00000047000","TIMM8B",0.352273,0,0,0,1.852273,0,0,2.511364,0,0,2.363636,0.564394
"ENSOMYG00000047002","",80.387642,42.970505,75.477531,22.644196,13.094569,23.550562,0.52809,2.526217,2.939139,1.058052,1.662921,0.617041
"ENSOMYG00000047004","gins4",10.642288,18.213614,25.349747,2.060826,2.645185,2.866763,2.705286,4.134685,4.929761,23.083273,27.074945,21.167271
"ENSOMYG00000047006","crkl",24.769926,28.607382,30.98037,35.537888,21.522968,33.852768,10.663918,11.594425,14.460935,7.253632,7.792305,7.134668
"ENSOMYG00000047010","prss23",89.172234,127.944305,73.325623,145.444733,186.448578,134.879181,56.800343,60.46701,68.963585,23.981148,24.574121,21.897173
"ENSOMYG00000047021","slc7a3b",59.933529,16.583708,40.741951,113.272697,155.429626,214.802475,17.903173,22.264395,25.154396,14.368137,19.488007,15.468262
"ENSOMYG00000047025","",0.351425,0.29454,1.388261,1.402608,0.53321,0.460961,0.040478,0,0.169682,0,0,0.047596
"ENSOMYG00000047027","",54.697956,61.896839,61.646839,54.282528,52.452602,97.656136,39.937733,50.160782,52.832714,40.698883,38.798328,34.728626
"ENSOMYG00000047031","foxo4",17.863613,11.685624,18.454977,22.158504,26.243286,45.742496,6.424961,5.277514,9.214849,4.632965,4.127962,1.695103
"ENSOMYG00000047035","ZBTB44",0.2098,0.512193,0.171174,0.27609,0,0,0.106088,0.200654,0.054425,0,0,0.14485
"ENSOMYG00000047039","",1.00649,0.635426,0.599264,1.071595,1.056164,0.709636,0.019396,0.183007,0.068892,0,0.148914,0.055962
"ENSOMYG00000047043","C1QTNF1",3.599567,10.246754,6.742424,0.958874,0,5.16342,1.298701,3.557359,0.786797,0.689394,2.049783,0.933983
"ENSOMYG00000047044","zgc:92907",24.116951,23.534822,30.210249,37.531536,23.145205,36.196453,29.520369,26.923128,33.339684,25.273325,16.550591,18.076216
"ENSOMYG00000047045","",25.088833,46.560913,33.828682,37.40863,26.56599,59.149746,67.31218,72.925125,92.135788,146.289337,109.239845,103.585022
"ENSOMYG00000047046","",50.623116,45.085987,53.938023,284.266876,367.292572,678.585449,463.597992,477.653534,603.276672,26.559464,28.681463,22.701006
"ENSOMYG00000047057","",0.667778,2.670622,1.679564,0.63244,0.702374,0.734129,0,0.089282,0.478181,0.297619,0,0
"ENSOMYG00000047060","tradd",97.940392,158.461456,114.770813,163.54985,164.622818,141.954773,98.914696,92.705032,138.236389,62.048306,64.489212,48.451183
"ENSOMYG00000047062","chmp6b",10.24127,20.325397,14.590476,16.009523,8.246032,10.446032,7.660317,3.173016,8.00873,4.830952,2.834921,6.044445
"ENSOMYG00000047065","",0.197395,0.213393,0.036339,0.04008,0.121042,0.032331,0,0,0,0,0,0
"ENSOMYG00000047067","",20.315481,32.617756,26.465883,31.635363,23.965151,27.040718,12.757154,12.407924,25.11372,15.978724,18.184153,16.657373
"ENSOMYG00000047071","tpst1l",12.02489,18.331974,3.955834,12.259815,15.640975,25.623291,5.021131,13.091763,1.09874,4.716069,2.912351,3.771025
"ENSOMYG00000047079","",4.645473,1.046671,19.87373,13.092504,1.189517,21.929354,0.590999,1.555802,0.207311,0.724431,0.151852,0.447285
"ENSOMYG00000047081","rs25",0.203738,0.122844,0.083178,0.417715,0.02941,0.046813,0,0,0,0,0,0
"ENSOMYG00000047083","bcl2l10",15.584172,13.692986,9.994784,28.728777,32.354137,33.77338,15.983993,13.124101,18.271584,5.441548,5.538849,7.818525
"ENSOMYG00000047084","",15.76513,1.658092,1.79662,29.385786,1.241522,31.988482,3.489117,1.795085,12.145699,0,1.344744,0.488104
"ENSOMYG00000047085","",7.402469,7.197531,5.977778,4.382707,5.402469,0,0,0,0,0,0,0
"ENSOMYG00000047092","",2.399592,3.378186,4.443425,5.039755,2.333333,2.719769,1.69317,1.06422,1.100917,0,0.415902,0.798165
"ENSOMYG00000047094","st6galnac",10.613318,13.839955,6.921097,9.926133,7.270845,6.796307,2.959149,3.160045,2.02742,2.137661,2.262451,2.79127
"ENSOMYG00000047095","",31.464661,40.978718,43.022045,31.209146,15.425022,26.879623,33.467003,41.87075,51.787922,79.231216,47.700264,64.810631
"ENSOMYG00000047096","",4.500556,6.497778,6.119444,7.212222,3.768333,2.517222,1.953333,3.041111,1.342222,2.612778,1.461111,0.943333
"ENSOMYG00000047098","",0.263382,0.382994,0.144244,0,0.188773,0.167456,0,0,0.284225,0,0,0
"ENSOMYG00000047100","",31.811041,34.808067,34.790657,46.610191,50.573036,62.557323,16.622505,15.625053,24.28896,13.077282,15.315074,13.646709
"ENSOMYG00000047101","",4.087654,6.295062,7.718519,4.758025,0.906173,3.403704,3.57037,1.949383,4.106173,1.688889,1.841975,2.921605
"ENSOMYG00000047107","",17.031481,14.72963,13.651852,15.135185,2.194444,11.205556,1.851852,1.812963,1.47963,1.846296,1.618518,0
"ENSOMYG00000047108","",3.626706,4.512671,3.5,2.035088,11.127681,7.839181,9.517544,12.008772,10.95809,5.420078,4.908382,6.335283
"ENSOMYG00000047109","",12.147015,15.941043,15.386999,20.062359,11.063492,18.739912,3.541194,3.628118,3.110734,2.865835,2.773243,2.812547
"ENSOMYG00000047114","",10.277162,9.351071,18.71323,15.135994,7.459719,15.974132,6.546194,7.422025,10.027347,1.856615,2.668884,3.228381
"ENSOMYG00000047124","",7.014981,14.80774,10.666667,13.877653,10.64794,14.858927,4.900125,3.559301,5.762796,0.958802,1.340824,0.644195
"ENSOMYG00000047125","TAF4",0.798709,2.460843,0.351686,0.277123,0.040169,0.789643,0,0,0,0,0,0.082016
"ENSOMYG00000047126","thap11",1.056355,2.423261,1.538369,0.917266,2.366906,0.56235,2.479616,2.106715,3.760192,0.966427,0.707434,0.618705
"ENSOMYG00000047131","LSM14B",1.011394,0.814198,0.468011,0.748466,1.123576,0,0,0,0,0.526731,0,0
"ENSOMYG00000047137","enox2",0.607545,0.131757,1.40259,1.111486,0,0.831644,0,0,0.600788,0,0.824887,0.436937
"ENSOMYG00000047138","tank",28.592976,24.665977,23.470387,39.190773,28.094007,53.100903,67.532143,66.45179,92.437675,22.176769,16.688705,21.746212
"ENSOMYG00000047141","MTG2",24.026793,20.208544,21.175236,12.21289,13.094859,19.265026,6.064446,15.005793,13.585083,10.748733,7.837075,9.060102
