"Gene_ID","Gene_Symbol","SRR27553658","SRR27553659","SRR27553660","SRR27553661","SRR27553662","SRR27553663","SRR27553664","SRR27553665","SRR27553666","SRR25482874","SRR25482875","SRR25482876","SRR25482877","SRR25482878","SRR25482879","SRR25482880","SRR25482881"
"ENSOMYG00000032821","ppp1r27a",46.563705,50.285072,64.647362,108.242599,66.694984,51.146717,39.535393,51.173744,41.651867,0,0,0,0,0,0,0.715573,0
"ENSOMYG00000032828","mcrip1",13.785156,8.989258,7.62793,10.46582,13.478516,7.144531,14.785156,9.810547,8.871094,5.955078,4.5,4.224609,8.055664,9.994141,4.063477,7.801758,5.218425
"ENSOMYG00000032834","lsm14ab",11.57492,9.802213,12.412863,8.323191,7.533425,9.583564,10.972798,14.285616,9.493776,7.465191,8.516367,11.686491,9.951591,13.531812,6.767635,7.899493,6.174274
"ENSOMYG00000032836","DLK2",0,0.467834,0.698031,0.62407,0.697593,0.073085,1.19081,0.903282,1.300656,26.213348,27.373741,38.009628,32.489861,48.005627,28.169584,27.100264,26.151859
"ENSOMYG00000032843","",0.838552,0.682828,0.683502,0.757239,0.948822,0.509091,0.505724,0.595286,0,0.312963,0.139057,0.356902,0.53468,0.853535,0,0.10101,0.269697
"ENSOMYG00000032846","plgrkt",31.470873,21.433117,27.40741,21.436354,26.031284,24.491909,32.135921,24.531284,23.504314,16.142395,21.163969,37.039375,38.06958,36.696873,27.168823,30.848976,25.38727
"ENSOMYG00000032849","dnph1",3.903458,1.384726,7.341498,2.43804,1.389049,3.338617,4.082132,2.097983,5.223343,0.966859,3.488473,0.838617,0,0.814121,1.20317,1.903458,2.564842
"ENSOMYG00000032854","tmem115",11.333576,8.79489,14.913869,8.164964,12.257665,12.40803,11.061314,11.770802,10.012409,7.654745,5.994891,18.134306,23.197811,26.30365,7.860584,12.670073,8.376642
"ENSOMYG00000032857","mea1",18.261141,13.475936,22.880569,14.869875,14.086452,16.658646,22.922461,16.084671,11.163993,23.285206,26.7041,34.882355,32.164883,41.356518,20.867201,22.944742,18.404634
"ENSOMYG00000032859","rprm3",14.960244,13.223242,15.474006,8.302752,5.5474,5.678899,2.804281,3.165138,4.626911,0,0,0,0,0.039755,0.211009,0,0
"ENSOMYG00000032864","",36.247864,43.542736,51.944443,35.278633,46.184616,41.868378,61.60342,51.482052,39.345299,25.577778,27.97436,64.591454,83.403419,96.385468,34.614529,62.608547,47.903419
"ENSOMYG00000032868","letmd1",19.951595,24.37961,22.263121,21.477482,16.024113,21.338474,19.691135,26.391312,22.503014,6.12961,5.614184,10.017731,11.55922,8.339362,4.954255,6.591844,7.252837
"ENSOMYG00000032869","",0.740244,0.582345,0.776947,0,0,0.294482,0.236892,0.156816,0.144921,0.577188,0,1.430812,1.180645,1.620078,0,0.254512,0.231219
"ENSOMYG00000032871","",3.086873,3.084194,2.128971,2.358592,3.959816,2.300804,5.520474,4.586682,3.779564,0.882893,0.528129,1.542289,2.464217,1.44049,1.819365,1.174129,2.133563
"ENSOMYG00000032875","",0,0.247001,0.203246,0,15.667254,0,0.40367,25.856739,0.853917,555.1203,408.126678,720.956665,648.950867,570.604065,667.328796,461.344482,409.254761
"ENSOMYG00000032877","",0.105413,0,0.084249,0.025641,0.068539,0,0.02442,0.0407,0,0.237662,0.16321,0.138868,0.188095,0.2231,0.042267,0.039581,0.047009
"ENSOMYG00000032878","",0.088262,0.081742,0.313825,0,0.331608,0,0,0.11438,0.180558,0.366135,0.836986,0.208928,0.650925,0.497682,0.567895,0,0.139376
"ENSOMYG00000032880","",1.483361,1.877609,1.536379,1.560632,1.905809,0.659898,1.908065,1.76819,1.370558,0,0.551043,0.152848,0.34969,0,0.167513,0,0.163565
"ENSOMYG00000032881","ZFAND6",69.720062,65.041336,85.028221,72.711853,60.804455,54.536976,83.248184,72.023369,54.857178,51.233162,42.453465,68.122772,77.928314,64.151733,40.749504,53.567326,47.026237
"ENSOMYG00000032884","arhgdia",43.457077,27.179815,45.492573,36.095592,28.763573,32.908817,65.606964,43.595127,31.638283,17.28167,12.455916,21.037355,31.563204,31.603945,15.95058,17.364733,16.909513
"ENSOMYG00000032887","",1.117371,4.178404,2.629108,0.826291,0.826291,2.215962,7.525822,4.248827,0,0.676056,4.197183,5.816901,2.197183,5.666667,4.57277,0,4.638498
"ENSOMYG00000032888","",5.82807,12.119298,13.624561,7.196491,7.898246,9.017544,7.217544,8.082457,7.782456,0,3.550877,9.757895,4.926316,6.708772,1.624561,2.315789,0
"ENSOMYG00000032890","GPR18",0.458781,2.041219,2.239247,1.236559,1.002688,1.946237,5.592294,1.983871,1.943548,1.722222,2.874552,8.955197,6.443548,9.472222,5.835125,5.443549,6.131721
"ENSOMYG00000032895","GPR183",3.91644,1.775658,3.299727,1.851045,4.315168,2.927339,6.009991,1.692098,2.317893,2.773842,5.431426,2.213442,2.476839,4.671208,2.58129,1.936421,1.640327
"ENSOMYG00000032898","",2.363996,0.924827,2.661721,1.667656,1.16815,1.077151,5.889219,1.371909,1.727992,3.074678,1.794263,5.218596,5.135509,3.558853,3.530168,2.888229,3.236894
"ENSOMYG00000032901","ube2e3",84.819748,66.273575,94.422394,66.643913,78.779961,73.198425,112.028488,100.833496,93.079567,0.6778,2.47446,5.015717,2.773084,3.777996,2.265226,1.485265,2.166994
"ENSOMYG00000032902","",23.356411,16.469231,19.882051,16.038462,17.710257,12.68718,18.689743,15.594872,24.333334,11.089744,9.505128,28.120512,24.402565,33.315384,20.766666,22.153847,23.858974
"ENSOMYG00000032913","znf710a",2.541182,2.127907,2.589147,2.225775,2.595446,2.065892,2.4375,3.902616,2.998062,2.697675,2.330911,6.141957,4.058139,2.604167,3.931201,3.653585,1.467539
"ENSOMYG00000032921","",1.181999,0.626057,1.802586,0.572849,0.661363,0,1.499751,1.038787,0.69269,4.210343,4.49826,13.33466,12.154152,18.107409,4.101939,3.018896,4.311288
"ENSOMYG00000032927","",0.228403,0,0.61924,0.196105,0.256488,0.286685,0.354652,0.543413,0.187952,4.374411,4.625512,4.05352,3.781417,5.324263,4.519062,4.713112,2.973769
"ENSOMYG00000032928","",0.429907,0,0,2.003115,0,1.501558,4.267913,0.364486,0.573209,0,0.271028,0.560748,1.30554,0,0.719626,0.429907,0
"ENSOMYG00000032929","nemp1",2.014559,1.819157,2.084291,1.600766,1.659004,2.498084,5.9659,1.83295,1.586207,1.481226,1.925671,3.215326,3.750958,3.922605,1.74023,2.520307,1.258238
"ENSOMYG00000032937","ormdl2",8.008708,5.005805,10.068214,5.685051,10.120464,5.714078,12.995646,9.722787,12.59942,6.907112,9.208999,17.680696,10.496371,12.952105,11.034833,10.667634,6.597968
"ENSOMYG00000032938","borcs6",9.358249,10.026262,11.533543,9.016835,11.449159,10.213468,14.27138,8.119865,12.325926,2.665993,3.018855,4.177104,5.850505,6.321886,2.825589,2.759596,1.988552
"ENSOMYG00000032945","pgbd5",0.401452,0.058083,0,0.409375,0.168202,0.128125,0.452052,0.079877,0.223564,0.476911,1.089952,2.03907,3.596071,1.474269,0.682234,1.404953,1.289585
"ENSOMYG00000032954","mthfs",5.74948,6.276507,10.76438,6.04262,6.706861,4.725226,4.238047,6.612266,6.397047,26.445177,32.7743,40.979393,57.810127,42.503544,28.942757,38.877346,33.519733
"ENSOMYG00000032957","srsf9",4.232136,2.581552,0.244357,0,1.160162,0.147987,0,4.68639,1.107047,0,5.079401,0.622811,0,0.186919,0.455399,0,0.271937
"ENSOMYG00000032961","seh1l",3.906593,4.056777,6.095238,5.933608,6.776557,5.06044,8.033425,11.111722,5.81685,5.871795,5.764652,15.646521,14.135074,16.914835,7.289377,9.065934,5.677656
"ENSOMYG00000032966","",3.424756,2.863055,3.734387,2.574492,2.201279,2.874342,4.206923,3.714447,2.602333,1.078631,1.610233,4.934161,5.435791,8.21219,4.1614,1.242664,2.126411
"ENSOMYG00000032967","",7.981884,5.315217,10.047101,3.413043,6.782609,3.264493,11.047101,6.155797,3.112319,6.40942,3.724638,3.449275,12.380435,3.615942,4.380435,10.442029,0.710145
"ENSOMYG00000032968","",23.046015,17.29002,29.153921,21.741899,37.628647,31.023006,32.002918,20.819832,21.176279,0.234608,1.772521,4.272197,3.130914,3.76604,2.749838,3.184057,2.590408
"ENSOMYG00000032972","if5",39.567188,34.330235,54.813438,43.949009,44.592682,45.10318,48.65807,67.978104,52.874023,14.945711,16.256449,18.217756,22.475105,23.14817,16.625675,9.880624,12.859028
"ENSOMYG00000032973","fbxo46",39.484535,32.846344,38.258713,29.628866,32.233185,33.698578,37.244476,37.303635,28.44379,5.722631,7.403534,11.739814,12.44919,13.379971,5.867452,3.83407,6.173785
"ENSOMYG00000032975","",0.179996,0.122714,0.117867,0,0.210619,0.286407,0.376294,0.26746,0,0.168539,0.062349,0.522582,0.127561,0.216127,0,0.046927,0
"ENSOMYG00000032976","banf1",39.365963,26.880695,35.467503,24.067305,24.810732,27.477629,60.701778,42.938663,27.752129,11.041552,12.192681,26.056324,18.85914,32.976059,11.792856,16.688105,15.600018
"ENSOMYG00000032979","fam210aa",34.26413,27.776239,39.370243,25.07497,30.955017,28.56632,32.756634,32.934258,27.391003,15.200692,13.73587,27.856977,29.224913,28.386391,15.998847,17.897346,16.409458
"ENSOMYG00000032985","ppp1r1c",8.290598,3.774359,6.593163,10.16923,9.4,5.357265,11.157265,9.179487,7.8,0,0,0.904274,1.08547,0.57265,0,0,0
"ENSOMYG00000032993","",1.107293,2.321228,4.521679,1.11934,2.567612,1.098014,4.053894,1.719532,3.879208,1.180358,0.70798,5.252385,3.961954,6.259387,1.52605,0.656726,1.472547
"ENSOMYG00000032998","znf687a",8.861824,9.923041,11.11089,8.052588,9.838269,7.397505,10.268307,10.297575,8.038713,3.134562,3.621269,6.743587,6.628265,10.221315,4.645989,2.908232,4.149953
"ENSOMYG00000033006","",0.91619,0.784686,0,0,1.905653,0.489776,3.192321,0,2.372888,2.046501,0.8992,4.555498,3.620024,0.23702,2.883484,0.11199,1.99615
"ENSOMYG00000033009","",0.228053,0.248917,0.351148,0.527684,0.351148,0.177018,0.447601,0.42096,0,2.386294,0.981704,4.889263,4.990852,5.464131,2.415824,1.875301,1.470711
"ENSOMYG00000033010","",118.789619,73.87574,124.682449,85.425049,84.49704,96.404343,126.728462,101.243591,99.230766,70.273178,58.806705,120.051605,117.301773,121.317551,54.984222,70.454636,46.846153
"ENSOMYG00000033020","lsm3",51.783192,46.678993,58.471428,60.626049,52.499161,54.373108,82.093277,81.099159,72.277313,20.917646,23.631933,28.261345,40.324371,62.287395,34.354622,30.500841,31.238655
"ENSOMYG00000033021","",4.118397,12.482547,13.148864,1.233236,1.446908,11.992137,13.402162,15.038371,14.553538,0.186722,0.446126,0,0.163689,0.049392,0,0.472479,0.610864
"ENSOMYG00000033022","mix23",11.159193,9.316891,8.149477,12.230194,8.460388,9.734678,14.750374,12.80568,8.90284,9.070254,16.214499,29.751869,27.035875,35.399849,22.692825,19.198805,19.260838
"ENSOMYG00000033025","",0.876865,0.15496,0.539217,0.417456,0.973027,1.437989,0.624473,0.226237,0.177835,0.127279,0.434557,0,0.897262,0,0,0.394416,0
"ENSOMYG00000033034","",0,0.488116,0.157681,0,0.857971,0.10087,1.63884,0.141449,0.376232,0.458551,0.169275,1.157101,0.668406,0.562899,0.106087,0.854493,0.33913
"ENSOMYG00000033036","",0.036028,0.06312,0.042411,0,0.021277,0,0,0,0,0.024114,0.042553,0.235651,0.288797,0.396596,0.181132,0.106028,0
"ENSOMYG00000033038","zic1",4.312188,5.673326,5.547452,3.452048,4.338162,2.978022,5.638361,6.221778,3.199301,0,0,0.145854,0,0,0,0,0
"ENSOMYG00000033041","zbtb8a",0.995763,0.516949,0.769068,0.259887,0.586864,0.558616,3.079096,0.774718,0.314972,0.846751,0.641949,1.45339,2.45339,2.375,1.400424,2.093927,1.081215
"ENSOMYG00000033042","",0.98774,0.971504,2.110007,1.072233,0.367793,1.111995,1.615639,1.335321,1.674619,16.004307,16.884691,46.840954,55.104706,58.361168,30.966204,23.045063,24.486414
"ENSOMYG00000033055","",16.617584,24.435814,22.262676,20.435276,22.702265,19.746494,26.533442,20.516182,17.402372,6.694175,4.371629,12.615966,18.604099,12.71467,5.272384,6.671521,4.35329
"ENSOMYG00000033056","sytl3",2.286242,1.821191,1.361501,2.808432,1.517012,1.928994,3.016642,1.180104,1.155695,3.576189,2.552502,3.364656,4.451055,5.473186,3.846547,2.221484,2.9375
"ENSOMYG00000033060","PIK3R6",2.76896,3.259635,2.757978,2.424368,3.026937,1.615831,3.659552,3.38189,1.976792,0.191463,0.72068,1.24368,2.202031,1.692499,0.542893,0.70576,0.944053
"ENSOMYG00000033072","snapc1b",4.064809,4.608869,4.955088,5.384878,4.599488,3.308698,3.90307,4.998863,5.224559,3.575327,3.923252,10.37905,9.57817,6.013076,4.706652,4.621944,4.616259
"ENSOMYG00000033075","zic1",7.848348,8.048048,12.222222,6.525526,4.417418,4.464715,9.013514,9.018768,6.018018,0,0,0,0,0,0.093093,0,0
"ENSOMYG00000033076","CARD10",0.454624,0.168337,0.170341,0.68351,0.162611,0.038649,1.081592,0,0.161466,0.380189,0,0.978242,1.075293,1.059548,0.343544,0.256513,0.624678
"ENSOMYG00000033087","arhgap22b",2.199687,1.432488,4.096733,2.000549,3.12223,2.682582,2.297921,3.72352,2.360292,3.244344,4.173586,3.178616,3.732114,4.183597,1.931872,2.271876,3.147224
"ENSOMYG00000033090","pik3r5",3.140931,1.425245,1.832108,1.433007,2.070261,1.440359,1.684232,1.564543,0.912582,0.780637,1.390114,1.560866,2.043709,3.630311,1.734886,0.428922,0.893791
"ENSOMYG00000033091","",4.54817,4.105676,1.769231,4.610904,3.615011,3.041822,9.610157,5.699029,3.013069,9.516057,11.823376,13.906273,14.867065,16.374907,12.147498,20.758776,15.684466
"ENSOMYG00000033095","",2.315584,1.612604,1.77235,2.021983,1.914998,2.708354,2.909135,3.683439,1.746458,2.237421,1.688813,3.224719,2.657548,3.79531,2.194919,2.799707,1.780166
"ENSOMYG00000033099","",5.797491,7.150537,6.062724,3.752688,5.007168,9.250896,9.25448,5.921147,1.985663,1.666667,6.28853,14.207886,11.781362,16.627239,6.295699,2.919355,5.017921
"ENSOMYG00000033101","klhl38a",6.910757,6.838653,6.088061,5.624704,5.527778,5.588653,5.652187,4.777778,4.193853,0,0,0,0.059102,0,0,0,0
"ENSOMYG00000033113","cdc42ep1b",3.353425,3.028311,6.010959,2.555251,4.390868,3.426484,4.820091,4.487671,3.758904,2.177169,3.679452,3.748858,8.609133,4.46484,2.736986,1.200913,1.520548
"ENSOMYG00000033122","",3.657018,4.991261,5.747406,3.80994,5.099399,3.89077,6.309121,5.222283,2.984162,8.132714,7.819771,16.993719,16.497541,22.441835,12.935008,9.848717,11.395412
"ENSOMYG00000033128","",4.863376,4.888251,6.838308,4.768848,5.017796,4.594719,6.527937,5.735936,3.831611,3.781477,3.189055,7.470149,6.611557,5.833525,2.224263,3.203215,3.790279
"ENSOMYG00000033133","",1.822451,1.929553,1.915808,1.013173,2.005155,1.498855,2.36827,2.166094,1.678694,1.920962,1.533219,2.034364,1.056701,1.277205,0.544674,1.647194,0.593929
"ENSOMYG00000033135","",0.443813,0.642817,0.466169,0,0.651255,0,1.306068,0.544144,0,0,0,1.940503,0.773276,1.111554,0.926528,0,0
"ENSOMYG00000033136","",0,0.266864,0,0,0,0.222387,0.376575,0,0,0.314307,0.621201,1.424759,1.15493,0.512973,2.294292,1.083766,1.252039
"ENSOMYG00000033143","",5.865798,4.80456,7.30228,4.992834,4.378501,3.608795,8.392834,14.691205,4.257329,2.123127,1.293811,3.959609,4.577199,8.285342,4.349185,6.753746,2.088599
"ENSOMYG00000033150","stx8",8.681481,6.509091,7.782492,5.978451,7.198653,7.550169,11.169024,9.113468,6.441077,6.758249,3.89697,7.824916,11.688889,10.600674,7.174411,5.974411,5.387206
"ENSOMYG00000033160","",0.850847,0.563503,0.317713,0.57996,0.456417,0.512738,0.723133,0.482816,0,0.017563,0,0,0.537939,1.804494,0.613397,0,0
"ENSOMYG00000033163","",1.562189,0.133618,1.507463,6.579957,1.948117,0.77683,3.575693,4.38806,2.783227,0.397299,0.375267,2.736319,1.471215,1.615494,0.759773,1.015636,0.356788
"ENSOMYG00000033164","",0.868687,0.108225,0,0.399711,0,1.282828,0,0.8557,0,0.444444,0.222222,0.229437,2.04329,0.445887,0,0.786436,0.519481
"ENSOMYG00000033168","",1.588764,2.020225,2.958052,2.229963,2.498127,3.108614,1.721348,3.17603,1.388015,0,0,0.443446,0.380524,0.26367,0,0,0
"ENSOMYG00000033170","",0.458547,0.252137,0,0.218803,0,0,0.20641,0,0,0.482051,0.186752,0,0.319658,0.575641,0.217949,0,0.119658
"ENSOMYG00000033174","",4.040816,4.080586,3.208791,3.014129,1.954997,2.883831,6.798535,4.580063,2.277865,4.815803,3.429095,8.185766,8.136578,6.994767,7.651491,7.683935,6.671114
"ENSOMYG00000033175","",10.113903,10.370184,11.301508,9.254606,9.430486,10.685092,26.562815,15.768845,10.81742,1.828308,2.269682,5.39866,2.446399,4.708543,2.766332,0.964824,2.775544
"ENSOMYG00000033176","",16.231644,17.295372,22.47893,12.735652,17.041624,15.1303,13.054292,17.066055,11.463676,16.694674,14.030422,19.683298,17.791107,16.841261,15.841649,17.273527,15.358583
"ENSOMYG00000033179","spata17",0,0,0,0.372495,0,0,0,1.308288,1.189435,10.305555,7.51184,20.399363,12.54235,19.79417,9.165756,15.384336,12.803279
"ENSOMYG00000033182","",0.325602,0.156923,0.442026,0.242764,0,0.135026,0.221325,0.417059,0.391881,0,0,0,0,0.289323,0,0,0.177725
"ENSOMYG00000033183","",0.407106,0,0.390822,0.178756,0.600296,0,0.100296,0.368986,0.277572,0.649519,0,0.474093,0.711695,0.783864,0.110289,0.375648,0.430052
"ENSOMYG00000033190","sstr2a",0,0,0.247117,0,0.1771,0,0,0.199341,0.371499,58.868206,57.769356,126.548599,103.818779,109.7603,58.14415,36,34.841846
"ENSOMYG00000033191","",0,0,0.135501,0,0.13505,0,0,0.110208,0,0.679313,1.449413,1.640018,1.326107,2.885727,0.912827,0.281391,0
"ENSOMYG00000033202","PCDH18",0.769769,1.443502,1.94382,0.742845,1.976892,1.209031,1.147763,1.216663,1.475302,1.567734,1.244011,1.697901,2.044308,2.890396,1.42633,0.593386,0.976256
"ENSOMYG00000033203","",0.396028,0.254673,0,0,0,0,0.793224,0,1.091122,4.942757,1.637851,11.1875,16.990654,18.600468,4.074766,5.813084,4.123832
"ENSOMYG00000033208","",9.229659,5.548556,4.385827,7.681102,6.551181,6.059055,10.272965,8.897637,7.350394,2.300525,6.759842,7.69685,6.808399,9.520997,6.160105,5.25853,5.772966
"ENSOMYG00000033211","sash1b",0.464992,0.148656,0.807712,0.533993,0.810756,0.197869,0.651192,0.386606,0.68899,0.531963,0,0.986555,1.007103,0.574581,0.378995,0.525875,0.360984
"ENSOMYG00000033213","",0.820789,0.950717,9.688172,0.478495,99.629929,0.482975,7.956989,95.014336,68.828407,4169.266602,4452.25293,5888.953613,6993.305176,5935.309082,4535.34668,4223.198242,3741.171631
"ENSOMYG00000033216","",35.895012,30.160761,42.427166,29.574802,24.639107,26.389107,34,40.112862,18.913385,6.325459,8.314304,6.156168,9.775591,11.18504,9.313648,4.232284,7.615486
"ENSOMYG00000033228","",5.818413,5.609868,9.295524,4.032045,5.436928,5.479146,6.580621,6.139878,5.855036,0,0.150051,0,0,0,0,0.301119,0
"ENSOMYG00000033230","tmem203",0.724221,0.532374,2.472422,1.709832,3.839329,2.645084,3.223022,0.956835,1.592326,8.345324,3.191847,10.482015,6.928058,12.29976,4.247003,4.827338,6.527578
"ENSOMYG00000033236","",8.386525,8.865249,7.080674,9.128546,10.726951,7.499114,6.480496,9.768617,10.996454,2.826241,3.374114,6.675532,1.200355,3,2.48227,0,2.074468
"ENSOMYG00000033238","slc52a2",8.875659,6.888303,11.429926,6.239551,6.066034,7.11398,8.840534,11.488233,6.255356,8.587285,8.344222,15.069899,15.809273,15.988056,8.463997,10.732349,10.237794
"ENSOMYG00000033239","grb2a",2.833917,0.955851,2.573931,2.849334,3.461808,3.005606,3.659425,2.616678,2.757533,0.495445,1.064471,2.068676,2.298529,1.562719,2.348283,0.866153,0.796776
"ENSOMYG00000033240","JMJD6",29.33963,23.77548,26.861725,16.03635,18.114754,13.431931,27.190306,25.017107,16.492516,23.116535,14.027441,23.392374,30.069138,26.187099,8.20278,11.259088,11.709908
"ENSOMYG00000033241","slc52a2",4.404545,3.866667,5.717424,2.79697,2.860606,2.949242,5.719697,6.960985,3.347727,6.820455,4.618182,14.356818,12.569697,15.625,7.361363,6.040909,6.140152
"ENSOMYG00000033252","",50.256145,31.551041,53.419659,37.341209,39.321362,43.242912,55.520794,55.529301,42.852551,11.703214,9.141777,14.079395,15.258979,10.13516,12.017014,8.99811,9.865785
"ENSOMYG00000033261","",11.320233,7.949054,15.216885,7.063319,9.69869,6.849345,18.328966,15.733624,9.541485,29.449055,23.548763,37.92067,45.544395,44.409752,25.9869,30.141193,15.846434
"ENSOMYG00000033267","stx11a",1.479592,0.208617,1.117914,1.206349,0.475057,1.887755,1.351474,1.676871,2.502268,0.780045,1.3322,0.605442,2.003401,3.029479,1.334467,1.25737,0.340136
"ENSOMYG00000033287","soul4",1.962025,1.402762,1.756617,2.748562,2.56847,1.329114,1.872842,3.239356,1.488205,1.244534,0,0.817606,1.444189,1.578251,0.664557,0.97756,1.589758
"ENSOMYG00000033298","arl5c",4.016667,1.051852,4.588889,4.016667,2.642593,3.612963,1.296296,2.244444,2.511111,2.564815,3.451852,1.740742,2.394444,3.462963,2.65,1.040741,0
"ENSOMYG00000033301","",1.856594,0.178617,0.152689,1.347951,0.797375,1.109475,9.262804,1.165493,1.09347,0,0,0,0,0,0.185339,0.09507,0
"ENSOMYG00000033303","syne3",0.657005,0.52711,1.032456,0.355888,0.268033,1.15082,0.852843,0.802813,0.676345,0.219844,0.414863,1.358875,1.296641,1.125021,0.714419,0.28685,0
"ENSOMYG00000033306","niban1a",6.918071,5.863296,9.972846,5.29588,7.885144,7.595818,8.376717,7.896535,7.349407,11.466916,12.906054,19.509987,24.137016,24.979088,27.433676,16.602684,14.935081
"ENSOMYG00000033312","CLMN",0.287749,0,0.219329,0.131332,0,0,0.497748,0.25191,0,15.222903,13.084753,21.889879,20.275227,19.285294,16.527889,14.239983,14.095527
"ENSOMYG00000033320","",15.231032,7.773848,21.675049,12.548642,14.257801,15.912772,23.00321,14.89647,13.845306,13.839547,15.317243,28.937433,20.013445,25.50466,18.354336,16.142693,17.064518
"ENSOMYG00000033336","",1.646132,14.18241,0,13.678374,0,0,0,0,0,1.160099,0,20.195074,1.310021,21.198202,12.227384,0.914266,10.680546
"ENSOMYG00000033337","",0,0,0,0.067921,0.115112,0,0,0,0.182761,0.375068,0.228043,1.585925,0.752865,0.525581,0.275505,1.987452,0.495363
"ENSOMYG00000033344","",0.088682,0,0.454852,0.473481,0.645554,0,0,0.10647,0.649866,0,0.124717,11.858893,12.648278,0,4.653852,0.145953,4.291087
"ENSOMYG00000033347","",17.179089,17.127317,19.554573,14.260609,14.679437,16.266695,21.841824,20.808485,13.915713,5.030112,6.184897,16.145752,15.929023,14.678078,5.989743,7.289286,6.051207
"ENSOMYG00000033348","ran",1.961029,2.074412,1.906114,217.159653,1.484949,206.751434,10.482422,1.486335,1.766623,171.255539,1.45761,1.327768,2.177093,2.299369,191.164368,196.646622,1.376361
"ENSOMYG00000033353","igfbp1a",10.109046,3.452292,9.57373,4.333333,5.753407,3.619579,4.536555,8.760842,3.521685,55.918217,35.51363,198.026016,150.609665,179.879837,68.372986,80.029739,67.888474
"ENSOMYG00000033354","balm",0,2.058219,0,0.776969,0.434932,0,2.404109,1.1875,0,0.998288,0.561644,0.578767,0.73459,2.375433,0.722603,0.557363,0.105308
"ENSOMYG00000033366","jpt1a",0.65569,0.548414,1.248287,0.130091,0.718804,0.907229,1.809072,0.937777,1.153667,0.264138,0,1.102234,0.558869,1.067545,0.378921,1.219549,0.894273
"ENSOMYG00000033368","",2.448298,2.452258,3.000107,2.994342,3.359018,2.728285,2.377957,6.267139,1.701475,0.534891,0.544782,2.141661,1.815767,2.239277,1.376826,1.890153,1.312236
"ENSOMYG00000033369","igfbp3",1.676471,1.752851,3.420768,2.180972,2.077431,1.557323,2.94988,2.471489,1.646759,0.211585,0.402461,0.782113,0.201681,0.702881,0.634754,0.162365,0.357743
"ENSOMYG00000033370","",0.448118,0.122185,1.404742,0.063243,1.114815,0.701072,0,1.143576,0.33916,0,0,0,0,0.228018,0,0.116803,0
"ENSOMYG00000033374","",2.453529,2.357846,0,4.306737,4.738209,3.219452,4.479481,4.272121,0.460909,0.339767,0,1.659609,0,0,0,0.304943,0.464252
"ENSOMYG00000033381","",2.548387,1.179088,1.284761,2.324805,1.080089,1,2.901001,1.125695,0.76307,1.576196,1.751947,7.102336,6.07119,5.832036,4.664071,2.246941,2.858732
"ENSOMYG00000033382","",1.281395,1.101368,1.276479,1.04437,0.958289,1.624312,1.281795,1.787814,0.99189,0.818961,0.345339,2.497137,2.989539,1.680108,0.501928,1.14782,0.847027
